0.0431193	5.2189	23.4082	
0.0483498	5.242	22.7958	
0.0536031	5.26449	22.1823	
0.0588786	5.28636	21.5677	
0.0641756	5.30762	20.9522	
0.0694936	5.32827	20.3359	
0.0748319	5.3483	19.719	
0.08019	5.36771	19.1017	
0.0855671	5.3865	18.484	
0.0909628	5.40467	17.866	
0.0963763	5.42223	17.2481	
0.101807	5.43917	16.6302	
0.107254	5.45549	16.0125	
0.112718	5.4712	15.3952	
0.118197	5.48628	14.7783	
0.12369	5.50075	14.1621	
0.129198	5.51461	13.5467	
0.134719	5.52785	12.9321	
0.140253	5.54047	12.3186	
0.1458	5.55248	11.7063	
0.151358	5.56388	11.0953	
0.156927	5.57468	10.4858	
0.162507	5.58486	9.8778	
0.168097	5.59443	9.27155	
0.173696	5.6034	8.66714	
0.179304	5.61177	8.06471	
0.184919	5.61953	7.46439	
0.190542	5.6267	6.86631	
0.196172	5.63326	6.2706	
0.201809	5.63924	5.6774	
0.207451	5.64462	5.08682	
0.213098	5.64941	4.499	
0.218749	5.65362	3.91406	
0.224405	5.65724	3.33213	
0.230064	5.66028	2.75332	
0.235725	5.66275	2.17778	
0.241389	5.66464	1.60561	
0.247054	5.66596	1.03693	
0.252721	5.66672	0.471882	
0.258388	5.66691	-0.0894326	
0.264054	5.66654	-0.64689	
0.26972	5.66561	-1.20037	
0.275385	5.66414	-1.74977	
0.281049	5.66212	-2.29496	
0.286709	5.65955	-2.83583	
0.292367	5.65645	-3.37227	
0.298022	5.65281	-3.90417	
0.303673	5.64864	-4.43142	
0.309319	5.64395	-4.95391	
0.314961	5.63873	-5.47153	
0.320597	5.633	-5.98418	
0.326226	5.62677	-6.49175	
0.33185	5.62002	-6.99414	
0.337466	5.61278	-7.49124	
0.343075	5.60504	-7.98296	
0.348676	5.59682	-8.4692	
0.354269	5.58811	-8.94986	
0.359852	5.57892	-9.42484	
0.365426	5.56926	-9.89405	
0.370991	5.55913	-10.3574	
0.376545	5.54854	-10.8148	
0.382088	5.5375	-11.2661	
0.387619	5.52601	-11.7113	
0.39314	5.51408	-12.1503	
0.398647	5.50172	-12.583	
0.404143	5.48892	-13.0092	
0.409625	5.4757	-13.429	
0.415094	5.46206	-13.8423	
0.420549	5.44802	-14.2489	
0.42599	5.43357	-14.6488	
0.431416	5.41872	-15.0419	
0.436827	5.40349	-15.4281	
0.442223	5.38787	-15.8074	
0.447603	5.37187	-16.1797	
0.452967	5.35551	-16.545	
0.458314	5.33879	-16.903	
0.463644	5.32171	-17.2539	
0.468957	5.30428	-17.5975	
0.474253	5.28652	-17.9338	
0.47953	5.26842	-18.2627	
0.484789	5.24999	-18.5841	
0.49003	5.23125	-18.898	
0.495252	5.2122	-19.2043	
0.500454	5.19284	-19.5031	
0.505637	5.1732	-19.7941	
0.5108	5.15326	-20.0775	
0.515944	5.13304	-20.3531	
0.521066	5.11256	-20.6208	
0.526169	5.0918	-20.8807	
0.53125	5.0708	-21.1327	
0.53631	5.04954	-21.3768	
0.541349	5.02805	-21.6129	
0.546366	5.00632	-21.841	
0.551362	4.98437	-22.061	
0.556335	4.9622	-22.273	
0.561286	4.93982	-22.4769	
0.566214	4.91725	-22.6726	
0.57112	4.89448	-22.8601	
0.576003	4.87153	-23.0395	
0.580863	4.8484	-23.2106	
0.5857	4.82511	-23.3735	
0.590513	4.80166	-23.5282	
0.595303	4.77806	-23.6746	
0.60007	4.75431	-23.8127	
0.604812	4.73044	-23.9425	
0.60953	4.70643	-24.064	
0.614225	4.68231	-24.1771	
0.618895	4.65808	-24.282	
0.623541	4.63375	-24.3785	
0.628162	4.60933	-24.4667	
0.63276	4.58482	-24.5465	
0.637332	4.56024	-24.618	
0.64188	4.53559	-24.6811	
0.646403	4.51088	-24.736	
0.650902	4.48612	-24.7825	
0.655375	4.46131	-24.8206	
0.659824	4.43648	-24.8505	
0.664248	4.41162	-24.8721	
0.668648	4.38674	-24.8853	
0.673022	4.36185	-24.8904	
0.677371	4.33696	-24.8871	
0.681696	4.31208	-24.8757	
0.685995	4.28721	-24.856	
0.69027	4.26237	-24.8281	
0.69452	4.23756	-24.7921	
0.698745	4.21279	-24.7479	
0.702946	4.18806	-24.6956	
0.707121	4.1634	-24.6352	
0.711273	4.1388	-24.5668	
0.715399	4.11427	-24.4904	
0.719501	4.08982	-24.406	
0.723579	4.06546	-24.3137	
0.727632	4.04119	-24.2134	
0.731661	4.01703	-24.1053	
0.735666	3.99298	-23.9894	
0.739647	3.96906	-23.8657	
0.743604	3.94526	-23.7343	
0.747538	3.92159	-23.5953	
0.751448	3.89807	-23.4485	
0.755334	3.8747	-23.2943	
0.759197	3.85148	-23.1325	
0.763037	3.82843	-22.9632	
0.766854	3.80556	-22.7865	
0.770648	3.78286	-22.6025	
0.77442	3.76035	-22.4112	
0.778169	3.73804	-22.2126	
0.781896	3.71593	-22.0069	
0.785601	3.69403	-21.7941	
0.789284	3.67235	-21.5742	
0.792946	3.65088	-21.3474	
0.796586	3.62965	-21.1137	
0.800205	3.60866	-20.8732	
0.803803	3.58791	-20.6259	
0.807381	3.56741	-20.372	
0.810938	3.54717	-20.1114	
0.814475	3.52719	-19.8443	
0.817993	3.50748	-19.5708	
0.82149	3.48805	-19.2909	
0.824969	3.4689	-19.0047	
0.828428	3.45004	-18.7123	
0.831869	3.43148	-18.4138	
0.835291	3.41322	-18.1093	
0.838696	3.39526	-17.7988	
0.842082	3.37762	-17.4825	
0.845451	3.3603	-17.1604	
0.848803	3.3433	-16.8326	
0.852138	3.32664	-16.4993	
0.855456	3.31031	-16.1604	
0.858758	3.29432	-15.8162	
0.862045	3.27867	-15.4667	
0.865316	3.26339	-15.112	
0.868572	3.24845	-14.7521	
0.871813	3.23388	-14.3873	
0.87504	3.21968	-14.0176	
0.878252	3.20585	-13.643	
0.881451	3.1924	-13.2638	
0.884637	3.17932	-12.88	
0.88781	3.16664	-12.4916	
0.890971	3.15434	-12.0989	
0.894119	3.14244	-11.702	
0.897256	3.13094	-11.3008	
0.900381	3.11984	-10.8956	
0.903495	3.10915	-10.4864	
0.906599	3.09887	-10.0734	
0.909693	3.089	-9.65671	
0.912778	3.07956	-9.23636	
0.915853	3.07053	-8.81251	
0.918919	3.06193	-8.38527	
0.921977	3.05376	-7.95475	
0.925026	3.04602	-7.52106	
0.928069	3.03872	-7.08434	
0.931104	3.03186	-6.64468	
0.934133	3.02543	-6.20221	
0.937155	3.01945	-5.75705	
0.940172	3.01392	-5.30931	
0.943183	3.00884	-4.85911	
0.946189	3.0042	-4.40658	
0.949192	3.00002	-3.95183	
0.95219	2.9963	-3.49498	
0.955184	2.99303	-3.03615	
0.958176	2.99023	-2.57548	
0.961165	2.98788	-2.11306	
0.964152	2.986	-1.64904	
0.967137	2.98459	-1.18353	
0.970121	2.98364	-0.716652	
0.973105	2.98315	-0.248534	
0.976088	2.98314	0.220704	
0.979071	2.98359	0.690937	
0.982055	2.98452	1.16204	
0.98504	2.98592	1.63389	
0.988027	2.98779	2.10637	
0.991016	2.99013	2.57934	
0.994007	2.99295	3.05268	
0.997002	2.99624	3.52628	
1	3	4	
